country_name,country_code,indicator_name,indicator_code,debt
Bosnia and Herzegovina,BIH,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $12,605,397.70 "
Bosnia and Herzegovina,BIH,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $22,306,080.50 "
Bosnia and Herzegovina,BIH,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $1,625,051.50 "
Bosnia and Herzegovina,BIH,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $8,958,027.70 "
Bosnia and Herzegovina,BIH,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $953,443.50 "
Bosnia and Herzegovina,BIH,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $290,170,946.50 "
Bosnia and Herzegovina,BIH,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $139,444,539.00 "
Bosnia and Herzegovina,BIH,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $43,917,467.30 "
Bosnia and Herzegovina,BIH,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $398,875,912.70 "
Bosnia and Herzegovina,BIH,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $253,819,587.30 "
Bosnia and Herzegovina,BIH,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $56,522,865.00 "
Bosnia and Herzegovina,BIH,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $31,264,108.20 "
Bosnia and Herzegovina,BIH,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $2,578,495.00 "
Bosnia and Herzegovina,BIH,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $2,112,748,020.90 "
Bosnia and Herzegovina,BIH,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,682,608,000.00 "
Botswana,BWA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $53,337,570.10 "
Botswana,BWA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $24,028,273.80 "
Botswana,BWA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $7,903,563.50 "
Botswana,BWA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $1,316,332.20 "
Botswana,BWA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $884,447.50 "
Botswana,BWA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $125,652,344.50 "
Botswana,BWA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $52,021,237.90 "
Botswana,BWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $23,103,826.30 "
Botswana,BWA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $133,555,908.00 "
Botswana,BWA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $53,337,570.10 "
Botswana,BWA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $23,988,273.80 "
Botswana,BWA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $4,440,000.00 "
Botswana,BWA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $40,000.00 "
Botswana,BWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $4,440,000.00 "
Botswana,BWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $40,000.00 "
Botswana,BWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $137,995,908.00 "
Brazil,BRA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $4,092,388,651.40 "
Brazil,BRA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $17,001,653,109.20 "
Brazil,BRA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $10,952,236,000.00 "
Brazil,BRA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $2,097,380,010.60 "
Brazil,BRA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $1,179,125,278.80 "
Brazil,BRA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $333,237,826.90 "
Brazil,BRA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $1,940,858,500.00 "
Brazil,BRA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $2,550,410,063.20 "
Brazil,BRA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $6,538,835,248.60 "
Brazil,BRA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $964,149,852.80 "
Brazil,BRA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $1,846,318,920.20 "
Brazil,BRA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $2,514,318,741.60 "
Brazil,BRA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $1,949,113,519.80 "
Brazil,BRA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $706,029,298.90 "
Brazil,BRA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $4,611,698,752.20 "
Brazil,BRA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $3,128,238,798.60 "
Brazil,BRA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $1,039,267,125.80 "
Brazil,BRA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $35,119,003,750.00 "
Brazil,BRA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $613,421,000.00 "
Brazil,BRA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $43,598,697,498.60 "
Brazil,BRA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $964,149,852.80 "
Brazil,BRA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $5,010,149,983.40 "
Brazil,BRA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $90,041,840,304.10 "
Brazil,BRA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $41,831,444,053.30 "
Bulgaria,BGR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $15,032,935.40 "
Bulgaria,BGR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $1,012,039,083.10 "
Bulgaria,BGR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $743,516,000.00 "
Bulgaria,BGR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $35,764,202.80 "
Bulgaria,BGR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $6,012,379.20 "
Bulgaria,BGR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Bulgaria,BGR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $204,322,342.40 "
Bulgaria,BGR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $234,043.40 "
Bulgaria,BGR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $87,548.90 "
Bulgaria,BGR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $228,993,019.80 "
Bulgaria,BGR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $15,032,935.40 "
Bulgaria,BGR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $58,100,812.60 "
Bulgaria,BGR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $264,757,222.60 "
Bulgaria,BGR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $15,032,935.40 "
Bulgaria,BGR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $64,113,191.80 "
Bulgaria,BGR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $234,043.40 "
Bulgaria,BGR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $204,409,891.30 "
Bulgaria,BGR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $1,883,205,166.20 "
Bulgaria,BGR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $1,618,213,900.20 "
Burkina Faso,BFA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $617,436,227.20 "
Burkina Faso,BFA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $42,083,630.70 "
Burkina Faso,BFA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $27,371,336.00 "
Burkina Faso,BFA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $90,915,960.20 "
Burkina Faso,BFA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $7,382,485.50 "
Burkina Faso,BFA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $119,510,893.00 "
Burkina Faso,BFA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $526,520,267.00 "
Burkina Faso,BFA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $34,701,145.20 "
Burkina Faso,BFA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $146,882,229.00 "
Burkina Faso,BFA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $617,436,227.20 "
Burkina Faso,BFA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $42,083,630.70 "
Burkina Faso,BFA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $146,882,229.00 "
Burundi,BDI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $64,846,467.30 "
Burundi,BDI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $2,573,479.60 "
Burundi,BDI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $10,461,498.50 "
Burundi,BDI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $42,339,024.40 "
Burundi,BDI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $520,425.70 "
Burundi,BDI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $16,115,111.80 "
Burundi,BDI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $22,507,442.90 "
Burundi,BDI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $2,053,053.90 "
Burundi,BDI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $26,576,610.30 "
Burundi,BDI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $64,846,467.30 "
Burundi,BDI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $2,573,479.60 "
Burundi,BDI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $26,576,610.30 "
Cabo Verde,CPV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $109,582,071.90 "
Cabo Verde,CPV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $21,568,390.70 "
Cabo Verde,CPV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $11,767,654.30 "
Cabo Verde,CPV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $37,178,444.80 "
Cabo Verde,CPV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $4,216,236.30 "
Cabo Verde,CPV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $15,990,666.70 "
Cabo Verde,CPV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $27,099,862.50 "
Cabo Verde,CPV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $10,062,127.00 "
Cabo Verde,CPV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $39,970,124.90 "
Cabo Verde,CPV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $45,303,764.60 "
Cabo Verde,CPV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $7,290,027.40 "
Cabo Verde,CPV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $51,737,779.20 "
Cabo Verde,CPV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $82,482,209.40 "
Cabo Verde,CPV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $11,506,263.70 "
Cabo Verde,CPV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $15,990,666.70 "
Cabo Verde,CPV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $27,099,862.50 "
Cabo Verde,CPV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $10,062,127.00 "
Cabo Verde,CPV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $67,728,445.90 "
Cambodia,KHM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $642,047,150.80 "
Cambodia,KHM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $183,222,625.40 "
Cambodia,KHM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $93,702,000.00 "
Cambodia,KHM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $223,300,273.60 "
Cambodia,KHM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $476,683,829.40 "
Cambodia,KHM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $63,836,683.20 "
Cambodia,KHM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $72,307,001.80 "
Cambodia,KHM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $165,363,321.40 "
Cambodia,KHM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $25,683,942.20 "
Cambodia,KHM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $295,607,275.40 "
Cambodia,KHM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $642,047,150.80 "
Cambodia,KHM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $89,520,625.40 "
Cambodia,KHM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $775,955,981.30 "
Cambodia,KHM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $480,348,705.90 "
Cameroon,CMR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $18,186,662,060.40 "
Cameroon,CMR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $280,795,576.40 "
Cameroon,CMR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $23,235,000.00 "
Cameroon,CMR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $9,999,925,153.30 "
Cameroon,CMR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $17,090,544,247.50 "
Cameroon,CMR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $120,877,158.50 "
Cameroon,CMR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD, $-   
Cameroon,CMR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $65,222,000.00 "
Cameroon,CMR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $128,608,183.90 "
Cameroon,CMR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $196,167,124.80 "
Cameroon,CMR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $20,590,696.10 "
Cameroon,CMR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $152,095,968.10 "
Cameroon,CMR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $850,036,788.10 "
Cameroon,CMR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $45,124,721.80 "
Cameroon,CMR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $10,152,021,121.40 "
Cameroon,CMR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $17,940,581,035.60 "
Cameroon,CMR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $166,001,880.30 "
Cameroon,CMR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $21,809,210.50 "
Cameroon,CMR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $49,913,900.00 "
Cameroon,CMR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $5,746,000.00 "
Cameroon,CMR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $150,417,394.40 "
Cameroon,CMR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $246,081,024.80 "
Cameroon,CMR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $91,558,696.10 "
Cameroon,CMR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $10,404,814,960.20 "
Cameroon,CMR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $102,376,444.40 "
Central African Republic,CAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $53,717,612.90 "
Central African Republic,CAF,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $2,354,220.80 "
Central African Republic,CAF,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $8,462,062.90 "
Central African Republic,CAF,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $19,477,551.60 "
Central African Republic,CAF,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $860,961.00 "
Central African Republic,CAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $2,241,813.80 "
Central African Republic,CAF,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $34,240,061.30 "
Central African Republic,CAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $1,373,259.80 "
Central African Republic,CAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $10,703,876.70 "
Central African Republic,CAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $53,717,612.90 "
Central African Republic,CAF,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $2,234,220.80 "
Central African Republic,CAF,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $400,000.00 "
Central African Republic,CAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $120,000.00 "
Central African Republic,CAF,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $400,000.00 "
Central African Republic,CAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $120,000.00 "
Central African Republic,CAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $11,103,876.70 "
Chad,TCD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $207,090,418.30 "
Chad,TCD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $139,946,001.30 "
Chad,TCD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $82,357,214.90 "
Chad,TCD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD," $27,987,660.90 "
Chad,TCD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $11,882,770.90 "
Chad,TCD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $11,033.60 "
Chad,TCD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $4,797.20 "
Chad,TCD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $95,738,709.50 "
Chad,TCD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $179,102,757.40 "
Chad,TCD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $15,590,433.20 "
Chad,TCD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $178,095,924.40 "
Chad,TCD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $207,090,418.30 "
Chad,TCD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $27,473,204.10 "
Chad,TCD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD, $-   
Chad,TCD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $112,468,000.00 "
Chad,TCD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $11,033.60 "
Chad,TCD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $112,472,797.20 "
Chad,TCD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $178,106,958.00 "
China,CHN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $15,692,563,746.10 "
China,CHN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD," $17,866,548,651.40 "
China,CHN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD," $14,142,718,751.60 "
China,CHN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD," $6,532,446,441.90 "
China,CHN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD," $514,898,407.10 "
China,CHN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD," $9,834,677,000.00 "
China,CHN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD," $1,224,249,000.00 "
China,CHN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD," $4,046,243,298.50 "
China,CHN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD," $3,777,050,273.30 "
China,CHN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD," $969,933,090.00 "
China,CHN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD," $2,615,723,714.10 "
China,CHN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD," $3,079,501,272.10 "
China,CHN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD," $858,406,974.80 "
China,CHN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD," $9,148,170,156.00 "
China,CHN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD," $3,079,501,272.10 "
China,CHN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD," $1,373,305,381.90 "
China,CHN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD," $796,544,167.40 "
China,CHN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD," $334,012,200.70 "
China,CHN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD," $156,342,427.90 "
China,CHN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD," $14,677,464,465.90 "
China,CHN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD," $4,111,062,474.00 "
China,CHN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD," $2,350,524,517.90 "
China,CHN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD," $96,218,620,835.70 "
China,CHN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD," $72,392,986,213.80 "
Colombia,COL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD," $704,314,557.60 "
